sim name,Om,h,w,s8,z,mu_vec,pdf,poisson,mean,var,3th,4th,5th,6th,7th,8th,9th,10th
C005,0.2667,0.719192,-0.8455,0.898,0.5906,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00052145 0.00052209 0.00052272],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.00027568e-06
 6.00383955e-06 6.00740342e-06]",0.9999993586373651,0.0009307422131429233,0.00034162860504090574,0.0005032712741098904,0.0012589254588108508,0.0038770152966496672,0.013130980878456008,0.046841228650008,0.17254625203320148,0.6495508492180057
C033,0.2283,0.79798,-0.9727,0.7808,0.4588,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00051546 0.00051458 0.00051371],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.56436653e-06
 4.56047405e-06 4.55658158e-06]",1.0000000351396015,0.00026307926919137453,3.937487478402498e-05,2.5300375008152283e-05,3.265469821629849e-05,5.649124134775088e-05,0.00011068022981167379,0.00023091517357230092,0.0004999880131813054,0.0011093496106467176
C027,0.2848,0.7575759999999999,-1.0879,0.7,5.3855,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00024531 0.00029451 0.00034104 ... 0.00031447 0.00030298 0.00029149],"[1.48765016e-05 1.61919446e-05 1.74363936e-05 ... 8.19442818e-06
 8.04626203e-06 7.89809588e-06]",0.9996223463594204,0.03766548436362611,0.02179113350254586,0.04414795625717543,0.12347721787240497,0.4290513261014444,1.6493859646951683,6.718724629667794,28.39768786621624,123.14181998264479
C009,0.3717,0.6545449999999999,-1.2212,0.7848,4.4915,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00038166 0.00038586 0.00039007],"[0.00000000e+00 0.00000000e+00 1.53419830e-06 ... 9.29353192e-06
 9.34407769e-06 9.39462347e-06]",0.9987834629623397,0.05068253186544529,0.042374064258142025,0.09933443103264372,0.3024573790161851,1.0877202534658048,4.255768237601531,17.51866008987497,74.57658496187997,325.1379310868544
C062,0.3354,0.741414,-0.7485,0.8455,3.2504,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.000461   0.00046218 0.00046335],"[2.05083366e-06 9.35031654e-07 1.27420121e-07 ... 9.87217574e-06
 9.88405097e-06 9.89592621e-06]",0.9988382806789163,0.035276405607118935,0.03197248637668868,0.07651936816617703,0.2399849833787223,0.8737208341576513,3.4394615448637524,14.203096184758184,60.568186650636434,264.33244993633355
C033,0.2283,0.79798,-0.9727,0.7808,2.6535,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],"[-3.53240574e-05 -1.18475492e-05  1.16289590e-05 ...  3.61583245e-04
  3.65555525e-04  3.69527805e-04]","[4.49723741e-06 4.66519747e-06 4.83315753e-06 ... 7.84060816e-06
 7.88421376e-06 7.92781937e-06]",0.9998702187750153,0.01366294696141354,0.007064470306269451,0.013626067105859483,0.03954592312212322,0.1403761907459471,0.5479466346040263,2.257424323405233,9.62580184772069,42.03402124337718
C013,0.3394,0.7131310000000001,-1.1848,0.8899,1.6597,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00043158 0.00042399 0.00041641],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.65523339e-06
 8.58132366e-06 8.50741393e-06]",0.9996974770236757,0.014768489668804183,0.01108961823824985,0.024499883658619243,0.07583607843242633,0.27588559829946535,1.0901278719483156,4.526378597441855,19.422750634274557,85.31567619777714
C015,0.3515,0.7818179999999999,-1.0455,0.7263,0.3681,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00050318 0.00050391 0.00050465],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.61977330e-06
 4.62310844e-06 4.62644357e-06]",0.9999997783349077,0.0002935285510310903,4.6763860976741046e-05,4.003300991410135e-05,8.506521798023792e-05,0.0002498190347848729,0.0008190030357968251,0.0028143308063551344,0.009910375145157309,0.03540324188106297
C059,0.3818,0.7333329999999999,-0.9061,0.7222,0.6118,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00044237 0.00044202 0.00044167],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.83354441e-06
 5.83106440e-06 5.82858439e-06]",0.9999989565999119,0.0012234361377536607,0.0003620143416831669,0.0004959457354281414,0.001309549704945761,0.004472377814398399,0.017055688040362723,0.06891637598932943,0.2884717188094466,1.236707692402528
C023,0.2444,0.8,-1.0515,0.8313,0.4547,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00046508 0.00046281 0.00046055],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.60594366e-06
 4.59520580e-06 4.58446793e-06]",1.0000008936310512,0.0003453182955848578,6.672152671492276e-05,6.370685138345038e-05,0.0001361355158241621,0.00039688133482267883,0.0012946829121518435,0.004422117352759447,0.015432717119224514,0.05446758919687862
C015,0.3515,0.7818179999999999,-1.0455,0.7263,1.1526,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00042546 0.00042942 0.00043337],"[4.38583512e-07 3.89520582e-07 3.40457652e-07 ... 7.33197102e-06
 7.36634688e-06 7.40072275e-06]",0.9999728071507082,0.004910284008438521,0.0021150387237364966,0.0035467680290722538,0.00971825079011894,0.033100180241677664,0.12513093337365436,0.5021911006192815,2.094876007693611,8.978469346286554
C039,0.2566,0.618182,-0.7909,0.801,0.596,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00051535 0.00051543 0.0005155 ],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.49204976e-06
 5.49232882e-06 5.49260787e-06]",0.9999978249370648,0.0006220332385715241,0.0001559066179797296,0.00018234816066105562,0.00042038798807524606,0.0012873728563930402,0.004520257509066869,0.017196258351947963,0.06891723732254401,0.2860847339270965
C039,0.2566,0.618182,-0.7909,0.801,0.2715,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00053837 0.00053808 0.00053779],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.53767985e-06
 3.53669792e-06 3.53571599e-06]",1.0000002539678454,7.810596985394281e-05,7.83420191126885e-06,2.680661064683995e-06,1.6661548021952385e-06,1.386590730776134e-06,1.336719449788824e-06,1.4007994678331616e-06,1.5472524031468685e-06,1.7709378925124436e-06
C000,0.3051,0.7515149999999999,-1.2394,0.8576,1.2068,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00045511 0.0004603  0.00046548],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.90502470e-06
 7.95168519e-06 7.99834568e-06]",0.9999340743855248,0.006372517200110523,0.0034613206370434245,0.006562872003075545,0.019113059320005735,0.06745620602380487,0.2617833258946096,1.073555163722039,4.5624680038039775,19.876963538196105
C031,0.297,0.612121,-1.0636,0.7182,0.9457,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00036251 0.00036032 0.00035813],"[1.57750472e-07 1.85418496e-07 2.13086519e-07 ... 5.81047806e-06
 5.79345582e-06 5.77643358e-06]",0.9999958519934588,0.0020183615281663047,0.000569993217979022,0.00081041476402088,0.0021590373946318384,0.007278546807083848,0.02703369212614621,0.10572133345550094,0.4273600429965728,1.7694120947043745
C063,0.3475,0.7696970000000001,-1.1667,0.7343,0.5755,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00046047 0.00045935 0.00045824],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.67703542e-06
 5.67018465e-06 5.66333387e-06]",0.9999979639583052,0.0009626651709862823,0.00021747224048150474,0.0002042318067327066,0.0003744616135863053,0.0009321190123338131,0.0026682658363725784,0.008215718751965922,0.026396945431226518,0.08713732744571301
C059,0.3818,0.7333329999999999,-0.9061,0.7222,2.1731,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00045412 0.00045854 0.00046296],"[5.76086445e-07 5.75799988e-07 5.75513531e-07 ... 9.03186992e-06
 9.07661786e-06 9.12136579e-06]",0.9997548457660237,0.016955614400165266,0.01069746717967458,0.022115544732348478,0.06593216337836183,0.2361467190927033,0.9254125063643952,3.821040377562255,16.320011960005623,71.37118537947809
C066,0.2364,0.682828,-1.1,0.896,5.0375,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00035756 0.00036291 0.00036825],"[2.40821217e-06 1.92097648e-06 1.43374079e-06 ... 8.87774359e-06
 8.94454959e-06 9.01135559e-06]",0.9989908929826291,0.04388620027993773,0.03491339220870283,0.08086149079730685,0.24683616262741093,0.8922830850003959,3.510321311707281,14.52575819984508,62.13731753873027,272.12303663654285
C022,0.2687,0.656566,-0.8394,0.7101,3.4948,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00042162 0.00042228 0.00042295 ... 0.00030135 0.00030224 0.00030314],"[1.48793063e-05 1.48882229e-05 1.48971395e-05 ... 7.43097796e-06
 7.44162538e-06 7.45227280e-06]",0.9998419171607799,0.018472521702872786,0.009096825360179916,0.01726692819993457,0.048400207383989466,0.1676488006601101,0.6410336989418989,2.594754646860244,10.899444925087694,46.998919469931614
C032,0.2828,0.626263,-0.9606,0.704,5.674,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00049724 0.00048108 0.00047966 ... 0.00032584 0.00032955 0.00033325],"[2.07090651e-05 2.03604733e-05 2.03205197e-05 ... 8.31473366e-06
 8.36213946e-06 8.40954527e-06]",0.999651534488749,0.03609873726121085,0.019467529373447437,0.0380437098493571,0.10343634233591499,0.3538892286360082,1.3465434495407809,5.443572531880299,22.866474143363753,98.62857538490123
C009,0.3717,0.6545449999999999,-1.2212,0.7848,1.5021,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00048376 0.00048987 0.00049599],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.72404829e-06
 8.78173131e-06 8.83941433e-06]",0.9998831688651405,0.010138474767653626,0.00587867284955071,0.011732307510468734,0.03498021987001927,0.12544777479305694,0.49210174098763887,2.033089923287301,8.686648973635478,38.00056379735591
C031,0.297,0.612121,-1.0636,0.7182,5.693,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00023586 0.00025458 0.00027329 ... 0.0002633  0.00026326 0.00026322],"[1.49122693e-05 1.54591716e-05 1.60060739e-05 ... 7.55069638e-06
 7.54953362e-06 7.54837086e-06]",0.99956671354122,0.040045585634467695,0.02333973851953109,0.047246418629526186,0.13086832138603308,0.4512323609928931,1.724375827982038,6.993855154539237,29.470793592882554,127.53996938766129
C037,0.2121,0.7454550000000001,-1.0818,0.8697,4.1237,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00037015 0.00038626 0.00040237],"[3.29227063e-06 3.28982071e-06 3.28737079e-06 ... 8.67703620e-06
 8.87432980e-06 9.07162339e-06]",0.9994814170406352,0.02964023408445964,0.019980782203369584,0.04272080802209,0.12568631480898065,0.4443940365023766,1.7210467156440323,7.0339324811613295,29.77678663092721,129.20653345175094
C044,0.3293,0.6,-1.1424,0.797,1.1036,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00040729 0.00040684 0.00040639],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.05027628e-06
 7.04608883e-06 7.04190138e-06]",0.9999702841758727,0.004408478646964208,0.0019104299731948612,0.00326125119229611,0.009112160993387852,0.03150018710375395,0.12044039211729124,0.48757994073897915,2.0475356916074237,8.820879631147784
C041,0.2384,0.747475,-1.1909,0.8596,2.2314,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00036099 0.00036095 0.00036091],"[7.88556961e-07 9.43335853e-07 1.09811474e-06 ... 7.85511915e-06
 7.85416349e-06 7.85320783e-06]",0.9998272261580776,0.0139484220945991,0.008249276890338634,0.016716169683881968,0.049454520631954976,0.1756957867673813,0.6825218296995054,2.793995096832516,11.839129771543352,51.41475852399672
C027,0.2848,0.7575759999999999,-1.0879,0.7,0.2633,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00056649 0.00056656 0.00056663],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.52623974e-06
 3.52643633e-06 3.52663291e-06]",1.0000004775963995,6.913833994529994e-05,4.725383385113295e-06,1.122208929356958e-06,5.574925574581965e-07,4.2835372979896475e-07,4.0552902211872983e-07,4.212865743642348e-07,4.563660228954641e-07,5.042058973710456e-07
C055,0.3374,0.624242,-0.9424,0.8859,2.3028,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00048446 0.00049052 0.00049658],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.63706024e-06
 9.69785944e-06 9.75865864e-06]",0.9994039236331298,0.0223468043550334,0.018084200463247522,0.04120939587771978,0.12759546053444146,0.462179821431461,1.8159925192488764,7.4962575096814765,31.982189325681716,139.71205880665536
C062,0.3354,0.741414,-0.7485,0.8455,0.7545,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0004455  0.00044125 0.000437  ],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.58888069e-06
 6.55773977e-06 6.52659885e-06]",0.9999825647120473,0.0022944332901985946,0.0011196092009951013,0.0019493573814742952,0.005441553988475764,0.01859328872108495,0.07018196773220943,0.2804675227947317,1.162238968510516,4.9369018479311
C028,0.3091,0.777778,-1.1303,0.8778,2.0706,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00038813 0.00038242 0.00037671],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.45624564e-06
 8.39537767e-06 8.33450970e-06]",0.9995872578823316,0.018820700851712006,0.014215453353712776,0.031585438983701045,0.09752454825371779,0.3544719707233099,1.3991621307982733,5.799282531747379,24.820844870686514,108.66779212292252
C046,0.3535,0.7757580000000001,-1.0091,0.8798,1.165,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00042136 0.00041428 0.00040719],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.83187051e-06
 7.76909918e-06 7.70632785e-06]",0.9998629508213391,0.007723946170270643,0.005175990782937901,0.01069457259295341,0.03223762391442857,0.11526970682319973,0.44930459442693316,1.8428753839273813,7.816291873656575,33.94922765743943
C069,0.2343,0.707071,-0.9545,0.702,5.3934,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00118081 0.00120731 0.00123381 ... 0.00027604 0.00028617 0.00029631],"[2.89996138e-05 2.93116226e-05 2.96236314e-05 ... 7.46037100e-06
 7.60450524e-06 7.74863949e-06]",0.9998117460592061,0.0282378213097597,0.013269532834317973,0.025011232390400907,0.06838689786923713,0.2378834864812142,0.9207293717368481,3.782345296927057,16.13051940250297,70.5856372229104
C004,0.2505,0.672727,-1.2333,0.8556,0.754,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00030624 0.00029886 0.00029147],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.07924043e-06
 5.02760955e-06 4.97597868e-06]",0.9999984119981414,0.00146134658193029,0.00047762010642244616,0.0007271783915730461,0.0020231416978683707,0.0071087731703104555,0.0277193263231751,0.11448800818872956,0.49056723020828735,2.156583516823691
C045,0.2869,0.6888890000000001,-0.7182,0.8434,0.7445,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0004389  0.00043605 0.00043319],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.12329544e-06
 6.10410688e-06 6.08491833e-06]",0.9999901645967252,0.0015981922819156725,0.0006695630526099217,0.0010867984713037887,0.0029422076025061973,0.009850278352314312,0.03656649718429555,0.14412523976855005,0.590752656400923,2.4894151140286054
C064,0.2788,0.717172,-1.2939,0.7828,0.257,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00049244 0.00049144 0.00049043],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.39387381e-06
 3.39060690e-06 3.38733999e-06]",1.0000003299907798,7.854558703548335e-05,6.7000451250477145e-06,2.208823114267639e-06,1.4864836300272145e-06,1.3843196417052596e-06,1.4848256525658113e-06,1.7096832458032503e-06,2.0526528730363728e-06,2.534264004501416e-06
C046,0.3535,0.7757580000000001,-1.0091,0.8798,0.2696,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00055035 0.00055041 0.00055047],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.41850868e-06
 4.41867794e-06 4.41884720e-06]",0.999999501808798,0.00019630327394362334,3.4863243681610794e-05,2.4433587869042835e-05,3.4256566745691175e-05,6.513878969692893e-05,0.0001417010667099246,0.0003292737225770396,0.0007927234207523803,0.001947726349855651
C014,0.2889,0.616162,-1.0576,0.8818,1.085,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00050559 0.00050678 0.00050797],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.83791911e-06
 7.84692382e-06 7.85592852e-06]",0.9999572831224177,0.004345842971368741,0.0021753955398312154,0.003928842777723175,0.011076297202643219,0.03788594683968421,0.1426823095818889,0.5691971836536168,2.360468703563122,10.068551616501042
C036,0.3232,0.60404,-0.8818,0.7465,0.5998,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00045832 0.00045794 0.00045755],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.49154069e-06
 5.48913685e-06 5.48673301e-06]",0.9999987419952971,0.0008267373784856317,0.0001982545120356146,0.00023351405619298618,0.0005719240111558502,0.001871704411931731,0.006890437307833554,0.026838991735680787,0.10785842104181645,0.44190861771416995
